customer_id,customer_name,age,sex,height,weight,membership_type
3930,Michele Haywood,25,0,,,adults
9801,Alyssa Lockwood,52,0,5.6,,
7404,Calvin Guerra,35,1,,201,adults
3338,Heather Paulus,12,0,4.4,78,kids
8515,Angel Hawkins,34,0,,,
4945,Timothy Jeffords,50,1,,,adults
6080,Lola Kunert,52,0,,164,adults
5240,Minta Smith,67,0,4.8,165,
3166,Claudia Gorney,52,0,5.6,,adults
1028,Roy Brazil,58,1,6.7,,adults
2549,William George,36,1,5.8,192,adults
781,Michael Baker,46,1,6.3,,adults
33,Jeniffer Cullens,66,0,,162,
989,Vincent Mckean,67,1,,,adults
7066,Dustin Lantieri,14,1,,138,youth
2150,Jeana Thomas,60,0,,,adults
255,Paul Rowles,35,1,,202,adults
514,Jay Gage,26,1,4.9,,adults
5370,Rafaela Wellman,21,0,,165,adults
1813,Harold Keene,41,1,6,203,adults
3300,Wiley Medina,24,1,,,adults
7265,Stephen Leon,38,1,,,adults
9713,Staci Boyle,31,0,,168,
8863,Jimmy Booth,22,1,,202,adults
6353,Brittany Brown,42,0,,,
3249,John Browne,8,1,,70,kids
1475,Amanda Brewer,28,0,5.9,,
7261,Dale Fox,46,1,,,adults
1359,Robert Gadson,60,1,,,adults
3860,Chris Winograd,18,1,5.2,,adults
967,Bettie Montano,40,0,5.3,,
332,Christopher Rodriguez,66,1,,209,adults
1814,Larry Moser,52,1,7.1,191,adults
4424,Gale Miller,27,0,6,163,
2183,Gaston Simas,48,1,,202,adults
2010,Evette Hammon,34,0,,,
4425,Pauline Bond,68,0,,174,
2962,Howard Rex,46,1,,,adults
5728,Eleanor Beauregard,44,0,5.6,,adults
1958,James Riley,42,1,,,adults
7351,John Horvath,25,1,,,adults
3997,Ida Merrell,20,0,5.6,,
3631,William Silsby,31,1,,,adults
1873,Brande Brigham,52,0,,,adults
1801,Robert Hillard,53,1,,202,adults
1360,Lisa Beddo,37,0,5.6,,
6533,James Williams,34,1,,,adults
2015,Henriette Summers,41,0,4.7,159,
3297,Mary Farr,53,0,,174,adults
2985,Eric Reece,52,1,,,adults
1345,Luis Ervin,38,1,,,adults
9161,Carolyn Poole,46,0,4.4,176,adults
1561,Michael Rayos,7,1,4.4,62,kids
8321,Stephen Castro,63,1,6.2,,adults
3736,Antonia Wedderburn,9,0,,84,kids
4368,Teresa Martinez,18,0,,174,
7050,Joseph Chapman,40,1,,,adults
2714,Patsy Jones,32,0,4.9,,
3440,Peggy Perales,40,0,4.6,,
3299,Alice Gross,17,0,5.1,144,youth
4267,Eric Vanaman,29,1,,194,adults
9831,Joseph Rose,18,1,,,adults
7635,Teresa Montgomery,44,0,,159,
8223,Willie Stien,25,1,,,adults
7770,Donna Garcia,28,0,,,
124,Marina Gilmore,31,0,,166,
1117,Paul Tesch,35,1,,,adults
384,Margaret Elliott,31,0,,159,adults
4458,Larry Perez,27,1,6.3,,adults
7434,Sandra Hayes,10,0,,77,kids
2768,Tomas Rives,7,1,4.7,81,kids
490,Brad Mullen,35,1,,189,adults
1566,Donna Meador,9,0,4.4,75,kids
6904,Frank Barr,52,1,5.7,,adults
6462,Jennifer Cooper,52,0,,,adults
2702,Gabrielle Dahle,48,0,,171,
9935,Keith Efird,70,1,,,adults
2827,James Pyatt,70,1,,,adults
6614,Michael Portugal,29,1,7.3,,adults
3353,Raymond Harris,35,1,,,adults
1556,Stephen Matthews,50,1,,,adults
9541,Betty Perry,54,0,4.7,,
3495,Michael Doran,40,1,6.5,200,adults
8671,Joel Dugas,57,1,7.5,,adults
3533,Robert Valdez,18,1,5.8,,adults
3940,Vanessa Dettloff,18,0,,,
8025,Albert Harmon,39,1,,,adults
434,Helen Coleman,55,0,,162,adults
8520,Loretta Jaramillo,44,0,5.3,170,
2592,Antonio Mcaleer,44,1,,198,adults
1648,Thomas Rivera,45,1,5.9,202,adults
6784,Tracey Risner,35,0,6,,
676,Frank Rieth,68,1,,200,adults
121,Kortney Smith,24,0,,,
5350,Amy Mcneill,19,0,,160,
7128,Douglas Chick,27,1,,200,adults
885,Frances Lewis,48,0,,,adults
8280,Joseph Taylor,26,1,6.4,195,adults
2560,Leslie Hunter,8,0,4.4,70,kids
695,Loretta Davenport,16,0,4.9,133,youth
8640,Rebecca Burnett,38,0,4.9,,
3657,Lynn Buchanan,43,0,5.3,172,
7759,Ruben Kennedy,34,1,,,adults
6984,Robert Harmon,33,1,,202,adults
381,Cassie Bradford,35,0,,,
2539,Tim Pane,27,1,,199,adults
750,Thomasina Baxter,50,0,,,adults
553,Stacey Wagner,49,0,4.5,,
5339,Garland Mikell,24,1,7.1,195,adults
8000,Teresa Mccarthy,22,0,,158,
3870,Michael Ross,42,1,6.5,194,adults
4591,Raymond Flott,31,1,,,adults
4816,Velma Chow,48,0,,166,
9690,Thelma Gaskin,43,0,,,
1267,Tim Ranum,37,1,,,adults
8537,Emmanuel Gurwell,29,1,,193,adults
2269,Judy Dixon,26,0,,168,
8890,Kerry Rock,9,0,5.5,71,kids
7727,Maria Woodward,6,0,,78,kids
2729,Greg Dansby,31,1,,,adults
203,Eric Fries,43,1,6.8,,adults
326,Jason Pullman,33,1,,199,adults
7922,Kim Bailey,11,0,4.2,81,kids
7684,Merrill Daly,33,1,,,adults
4881,Geoffrey Jones,34,1,,,adults
6036,Margaret Arnold,66,0,,,
5175,Mary Mcnally,50,0,4.8,174,
2737,Corey Leavy,47,1,5.7,201,adults
9288,Daniel Valasquez,40,1,5.4,,adults
3525,Fred Reynolds,25,1,,,adults
9395,Anthony Ford,50,1,,190,adults
942,Joseph Case,27,1,6.3,,adults
9476,Dong Brown,70,1,,196,adults
1315,Elwood Roche,9,1,3.9,67,kids
9501,Miguel Hassing,33,1,,,adults
411,Domenic Shiflet,47,1,,201,adults
6525,Eric Justice,18,1,5.8,,adults
45,Daniel Oelschlaeger,26,1,,202,adults
9140,Robert Whitman,6,1,,84,kids
7110,Deangelo Zodrow,49,1,,,adults
2423,James Matheny,7,1,,74,kids
7886,Henry Gonzalez,52,1,,,adults
3711,Alice Lee,47,0,,,
5263,Manuel Westervelt,31,1,,,adults
7087,Lynn Haines,41,0,4.6,,adults
4326,Rebecca Godfrey,41,0,,,
2948,Yvone Coyne,13,0,,147,youth
9008,Brian Whitmore,11,1,,76,kids
6231,Alycia Macnaught,31,0,,,
1748,Edward Hunter,6,1,3.8,82,kids
1457,Lauren Silva,44,0,4.9,,adults
7436,Donald Thompson,25,1,6.1,,adults
4498,John Rye,38,1,,184,adults
1039,Erin Smith,54,0,4.8,,adults
6234,Alvin Callahan,25,1,,,adults
8672,Barbara Hindman,34,0,,171,
3901,Walter Shafer,25,1,,,adults
7581,Jolene Patterson,63,0,,,
8041,Ella Juarez,56,0,,167,
5748,Linda Moody,41,0,,165,
9159,Veronica Bernardini,10,0,,79,kids
7411,Carlos Moreno,33,1,,194,adults
4316,Robert Ramos,33,1,,,adults
3700,Hazel Martinez,20,0,4.8,,
653,Laraine Gerry,33,0,,,
1250,Dennis Felder,36,1,5.4,,adults
1816,Philip Bustamente,48,1,,,adults
8226,Charles Petersen,38,1,,,adults
5011,Christina Wilder,23,0,4.7,,
5875,Garry Kuehn,6,1,,69,kids
2941,Jennifer Wooley,48,0,,170,adults
1666,Michael Conzemius,28,1,,,adults
7529,Donald Young,55,1,,188,adults
9234,Michael Brookins,59,1,,191,adults
7121,Joseph Perez,57,1,,,adults
8674,Robert Dowd,16,1,6.2,139,youth
7751,Arthur Benally,32,1,6.2,191,adults
7482,Jared Sweeney,52,1,,201,adults
4533,Lon Groch,28,1,6.2,,adults
9146,Richard Flynn,56,1,,,adults
8131,Dannie Sargent,38,1,,,adults
3273,Howard Lowell,7,1,5,77,kids
4258,Claudia Cho,20,0,4.5,160,
3551,Raymond Hood,40,1,,,adults
5248,Matthew Belton,37,1,4.9,201,adults
7216,Charlotte Gibson,47,0,5.7,,adults
2957,Kenneth Anderson,55,1,,,adults
9012,Justin Pittman,25,1,5.2,,adults
9789,John Pharis,25,1,,,adults
7859,Seth Johnson,17,1,5.1,155,youth
9666,Huey Davis,37,1,5.6,197,adults
7614,Glenn Billings,21,1,5.6,191,adults
6727,Beth Cox,42,0,,163,
6672,Mary Balderama,50,0,,,
1550,John Turner,50,1,,193,adults
5048,Connie Dixon,33,0,5.2,,adults
951,Antonio Ashpole,32,1,,,adults
7030,Gary Ellis,58,1,,200,adults
6277,Erin Jules,38,0,,,
1274,Derek Stevens,31,1,,,adults
8733,Hal Fehr,31,1,,,adults
3570,Charles Snelgrove,39,1,,,adults
4142,Bertha Hawthorne,41,0,5,,
453,Brandon Taylor,50,1,,,adults
9715,Alexandria Yarberry,67,0,5.5,,
9182,Roland Ontiveros,50,1,,,adults
9928,Richard Smith,52,1,5.4,,adults
8809,Keith Reyes,34,1,,,adults
4683,Lisa Giddens,47,0,4.5,,
3510,Bryan Riccio,53,1,,199,adults
204,Clay Lee,30,1,,,adults
5307,Brian Hughes,38,1,,,adults
244,Mandi King,11,0,4.3,76,kids
5291,Edward Hurd,45,1,,189,adults
7645,Viola Jones,18,0,4.8,,
80,Gabriel Sagen,35,1,,,adults
7897,Eddie Kelley,53,1,6.3,197,adults
5337,Judith Saucier,23,0,,,adults
321,Josephine Hancock,53,0,,,adults
8966,Harrison Payne,41,1,,,adults
4261,Nancy Magruder,51,0,4.8,175,
9979,Irene Copeland,27,0,,169,
5334,Kris Johns,39,1,5.6,,adults
192,Ben Debar,33,1,,,adults
6094,Kesha Trease,48,0,,175,
6726,Tim Polite,47,1,,,adults
9167,Louis Hill,30,1,,183,adults
2526,Allen Bozych,54,1,,193,adults
7468,Dennis Rogers,52,1,,199,adults
5172,Thelma Lindsey,26,0,,168,
5461,Marie Bedeau,39,0,,,
8192,Beverly Lindsey,55,0,5.5,164,
2032,Efrain Scott,34,1,,,adults
3018,Luz Kieff,50,0,5.3,,
1652,Christina Brown,11,0,,70,kids
316,Leora Morales,47,0,,,
9852,Mary Crump,50,0,,,
7929,Jose May,36,1,,,adults
8932,Matthew Taylor,43,1,6.1,197,adults
391,Kenneth High,27,1,,192,adults
4387,Eric Butler,70,1,,,adults
6320,Jack Jones,40,1,5.2,,adults
3481,Ivan Schmelz,43,1,6,,adults
8938,Stanley Cam,35,1,,,adults
3102,Steve Wright,10,1,4.6,65,kids
8435,Matthew Dilorenzo,43,1,,,adults
7809,Matthew Smith,49,1,5.9,,adults
2512,Roberta Delvalle,40,0,,,
7796,Ethel Farabaugh,30,0,5.1,169,
4005,William Pitts,47,1,,,adults
6630,Ruth Mcgloin,44,0,,,
2577,Morris Longo,42,1,6.3,209,adults
3455,Lester Freeborn,43,1,,,adults
998,Barbara Smith,30,0,,,
3836,Francine Kellogg,33,0,,,
5959,Laquita Spindler,6,0,4.5,74,kids
8896,Adam Moore,29,1,,,adults
7710,Ron Howard,25,1,5.3,196,adults
3209,Monika Bremer,57,0,,,
6648,Christopher Shook,14,1,,148,youth
8225,Charles Struebing,28,1,,197,adults
650,Kimberly Kempton,37,0,5.7,165,
2017,Anthony Tieman,30,1,,,adults
318,Tori Charles,44,0,,170,
8928,George Schaller,47,1,5.4,,adults
2716,Tom Roberts,37,1,5.6,187,adults
9174,Susan Nagle,35,0,5.6,,
3394,Mary Hinnenkamp,36,0,4.7,,
1708,Melvin Brown,49,1,6.5,,adults
6155,Faye Blandy,50,0,5.1,,
81,Eliza Ricard,43,0,4.9,,
3493,Darrell Willis,60,1,,,adults
1427,Selena Britt,21,0,5.6,159,
2939,Mary Anderson,58,0,5.3,168,
3409,Kim Magar,47,1,,,adults
5909,Lisa Martin,40,0,,176,
7487,Twila Goldade,30,0,,,
2278,Joshua Bates,47,1,5.3,,adults
5299,Marjorie Gingrich,19,0,4.9,,
8136,Richard Erickson,48,1,5.5,191,adults
7409,Mark Powell,16,1,,145,youth
8073,Maria Freedman,37,0,4.7,162,
6474,Michael Lowman,35,1,,,adults
5681,Nathaniel Orabuena,25,1,,,adults
9467,Joyce Johnson,38,0,5.2,,
4553,David Reilly,62,1,5.7,,adults
3121,Matthew Meszaros,51,1,6,,adults
4077,Leonard Williams,27,1,,204,adults
6961,Merle Correia,34,0,4.9,,adults
34,Geraldine Smart,42,0,5.7,,
8978,Dorothy Moore,51,0,5.7,167,adults
8856,Scott Harrison,48,1,,,adults
2347,Tessa Leach,10,0,,72,kids
1544,Kenneth Waugh,49,1,,202,adults
3608,Stephanie Kruse,47,0,,173,
8430,Robert Vazquez,20,1,5.4,,adults
7075,Tina Eggers,63,0,,,
8198,Richard Bergquist,14,1,,137,youth
7986,Diane Boyden,57,0,,,
4398,Reginald Williams,51,1,,,adults
5249,Jonathan Broussard,25,1,4.9,,adults
7969,Heath Byrd,8,1,4.7,61,kids
2566,Luther Williams,19,1,5.9,196,adults
3054,James Martinez,49,1,,,adults
1100,Larry Mclemore,62,1,,191,adults
2393,Daniel Fimbres,44,1,5.4,,adults
1392,Ross Knopp,29,1,,,adults
4440,Shane Stewart,43,1,,,adults
8169,Vera Ferree,38,0,,164,
6782,Rodney Brown,13,1,5.9,141,youth
8506,Noel Frederick,36,1,,203,adults
4596,Sharon Walters,54,0,5.5,,
5379,Christopher Cronin,36,1,,185,adults
4137,Lisa Blankenship,18,0,4.5,167,adults
950,Monica Kidd,39,0,6.2,,
7214,Morris Martin,26,1,,203,adults
8619,Andrea Stewart,59,0,,174,
6028,Amanda Hargenrader,21,0,,163,
5734,Michael Sutton,33,1,,,adults
7990,David Reid,29,1,,,adults
7716,Timothy Iverson,46,1,,,adults
9971,Patricia Manning,17,0,,140,youth
618,Carl Allison,46,1,7.2,,adults
4959,Edward Stokes,49,1,6.9,200,adults
3849,Travis Williams,52,1,6.2,205,adults
3220,Steven Sargent,35,1,6.3,196,adults
5293,Michael Mullan,26,1,,,adults
2182,Graciela Miller,50,0,6.1,172,
2587,Tammie Foster,55,0,,172,
5049,Angel Kean,33,1,6.3,,adults
4723,Ronald Messenger,36,1,6.1,,adults
1747,Mary Fortune,44,0,,,
198,Matthew Bass,28,1,,196,adults
2946,Eric Murphy,66,1,6.7,,adults
3584,Frederick Lafond,68,1,,,adults
6421,Donnie Hoke,30,1,,,adults
5432,Brian Brand,46,1,,192,adults
8128,Debra Conn,27,0,,,adults
4114,Herbert Jones,56,1,,,adults
6351,Clinton Romero,10,1,3.8,75,kids
4948,Antwan Rathbone,19,1,6.3,,adults
1470,Pam Lively,28,0,4.5,,
8549,Arturo John,31,1,6.1,202,adults
9104,Shawna Richie,34,0,,175,adults
5527,Mary Kannenberg,68,0,,,
9143,William Driver,49,1,5.4,197,adults
1683,Diana Heard,7,0,3.9,78,kids
9265,Lisa Druvenga,29,0,,,
7457,Angela Mendoza,49,0,,,
9714,Eduardo Kern,52,1,,,adults
3472,Tina Moore,51,0,,174,adults
1421,Samuel Garcia,52,1,,,adults
5472,Tracy Williams,8,0,4.4,77,kids
8117,Nathaniel Doyle,40,1,,,adults
1857,John Woodford,25,1,,,adults
157,Marvin Hogan,35,1,5.8,,adults
3793,Herbert Marlatt,13,1,5,137,youth
4700,Judy Martin,56,0,,,
849,Fred Williams,50,1,,,adults
3379,Edward Mills,55,1,,194,adults
1178,Sandra Bridges,54,0,4.8,,
6546,Stephanie Thompson,38,0,4.9,,
6144,Willard Cerullo,32,1,,197,adults
9275,Kenneth Cano,41,1,6.6,,adults
4129,Jeffrey Roberts,49,1,,,adults
4846,Amy Parker,9,0,,71,kids
9567,Mary Overlock,35,0,4.9,171,
844,Nadene Mosher,39,0,,170,
4638,Debra Roberts,47,0,4.7,,
5230,Tommy Morris,19,1,,,adults
3838,Jeffrey Clay,42,1,4.9,204,adults
7596,Robert Downey,8,1,4.7,74,kids
2855,Isabella Salazar,7,0,4.7,80,kids
1854,James Torrez,64,1,,191,adults
1488,Mohamed Adu,46,1,7.1,,adults
523,Joe Martin,28,1,,,adults
2168,Mario Cisneros,40,1,,,adults
6936,Georgia Murray,10,0,4.9,83,kids
5357,Briana Lally,49,0,4.5,159,adults
9472,James Hernandez,63,1,6,,adults
9895,Richard Grice,28,1,,,adults
2159,Daniel Howell,36,1,,,adults
4771,Bobette Godsey,40,0,5.3,,
2178,Molly Borror,54,0,,,adults
7721,Darin Violette,35,1,,197,adults
9392,Thomas Oneal,25,1,6.1,,adults
2282,Laurie Alves,34,0,,,
6841,Rocco Mackinnon,8,1,4.6,76,kids
2164,Jesse Tipton,43,1,,201,adults
9226,Lucille Reels,47,0,,,adults
5979,Kenneth Rick,25,1,5.7,,adults
7023,Herbert Williams,20,1,,195,adults
8967,Jose Hardman,63,1,6,,adults
7196,Danny Osgood,50,1,,,adults
9284,Carly Coffey,39,0,5,,adults
1318,Frank Stafford,39,1,6.7,,adults
7015,Georgia Saddler,32,0,5.4,,
4420,Jennifer Servoss,63,0,5.4,,adults
8664,Brian Garcia,34,1,,,adults
1062,Vincent Bento,23,1,,207,adults
615,Micheal Strong,19,1,,199,adults
644,Kenneth Garcia,39,1,,,adults
1513,Hae Thompson,21,0,,,
149,William Demelis,6,1,4.6,71,kids
8746,Richard Urbine,40,1,,,adults
8617,Christy Willison,33,0,,160,
9732,Fredrick Carson,56,1,,,adults
8747,Evelyn Larson,19,0,,,adults
9587,Robert Riley,36,1,6,,adults
5582,Irene Law,28,0,,,
6187,Richard Shellenbarger,51,1,5.1,,adults
9759,James Jones,24,1,,193,adults
5327,Amanda Gibbs,46,0,4.4,171,
8550,Holly Lewis,12,0,,64,kids
1586,Donald Schwass,46,1,6.6,200,adults
4544,Tommy Dalton,52,1,,202,adults
7185,Kristina Bohon,37,0,5.5,,
5878,Kevin May,31,1,,205,adults
412,Cynthia Olson,54,0,,170,
7476,Corrine Vanzee,31,0,4.9,,
4039,Kelli Aronoff,64,0,4.5,,
2558,Michael Li,51,1,5.6,,adults
5618,Michael Turner,22,1,,,adults
8299,Peter Brown,46,1,,,adults
638,Thomas Coon,47,1,,,adults
2218,John Chambers,61,1,,201,adults
1699,Michael Mobley,37,1,,,adults
8248,Alicia Gillis,37,0,,,adults
6927,Carol Rodriguez,24,0,5.3,,
9650,Roman Lawhorn,47,1,,,adults
7698,Nikki Dickey,47,0,4.8,,
5456,Clyde Knowles,63,1,,,adults
5929,Lewis Richardson,49,1,,189,adults
6536,Ernest Gaskins,9,1,,71,kids
6489,Angela Baker,51,0,4.5,,adults
9620,Hector Gipson,30,1,5.6,,adults
6796,Richard Froehlich,26,1,,,adults
9486,Paul Beck,46,1,5.8,196,adults
1230,Daniel Tackett,63,1,,,adults
1860,Lucinda Greeley,49,0,,,
5358,Ebony Henry,6,0,4.9,72,kids
5988,James Bennett,25,1,5.9,,adults
3410,Michael Yi,26,1,,,adults
8316,Terry Sikes,24,1,,201,adults
7678,Angela Koewler,24,0,,169,adults
1964,Todd Hamilton,30,1,,191,adults
9155,Greg Robson,41,1,,,adults
5701,Charles Arellano,32,1,,,adults
4906,John Hicks,50,1,,,adults
755,Sheila Moss,67,0,,164,adults
1866,Hector Barrera,38,1,,,adults
7683,David Jensen,27,1,,198,adults
9120,Mark Robledo,30,1,,,adults
3156,Kyle Page,12,1,4.9,65,kids
6995,Elvin Lyon,32,1,,195,adults
4942,Doris Pauley,50,0,4.6,,
9330,Ellen Enos,17,0,,146,youth
871,Katie Anderson,54,0,,171,
4041,Billy Boeke,10,1,,77,kids
3666,Sam Clark,46,1,,,adults
4314,Jacqueline Mordino,41,0,,178,
6743,Charles Boswell,45,1,5.6,,adults
7702,Lauren Stine,39,0,5.7,157,
4746,Mario Price,46,1,5.6,,adults
3355,Lucila Romanik,27,0,4.8,,adults
2000,Jennifer Larson,47,0,,,
6664,Sarita Sisson,32,0,5.8,,
7753,Craig Avila,8,1,,75,kids
4763,Sarah Parker,25,0,,168,
7665,Carrie Lewis,46,0,4.6,,
301,Jamal Barela,27,1,,,adults
8594,Kenneth Wells,35,1,,206,adults
5440,Rafael Freeman,62,1,,196,adults
2997,Barbara Anderson,50,0,4.9,,
3208,Thomas Douthit,35,1,6.2,,adults
6694,Connie Savino,28,0,,,
4287,Sarah Mcmorris,29,0,,169,
8835,Daniel Brown,30,1,,202,adults
6615,Rose Hunt,43,0,,,
4680,Joe Allen,14,1,,143,youth
1697,Shawn Milliren,45,1,,200,adults
7345,Adrienne Coan,43,0,,,
6674,George Massie,47,1,5.6,,adults
4084,Rita Strickland,45,0,5.5,,adults
2095,Christina Marsh,70,0,,,
6673,Thomas Duma,24,1,,,adults
7221,Eugene Pinsonnault,26,1,,,adults
7760,Bernard Fisher,47,1,,,adults
8033,Gary Williams,25,1,,199,adults
1009,Nora Flores,33,0,,,adults
5229,Julia Steinberg,32,0,,,adults
8191,Edna Riddle,59,0,5.8,,
2530,Ronald Griswold,24,1,,,adults
3235,Kristy Brown,21,0,,,
3134,Anthony Miller,46,1,,197,adults
7219,Jesus Wise,50,1,5.9,,adults
4244,Julie Rodriguez,53,0,,172,
128,Dora Blanchard,55,0,,168,
1719,Ronnie Crandall,39,1,5.3,,adults
4934,Kevin Batista,12,1,4.7,85,kids
9244,Mario Havel,50,1,,,adults
8505,Warren Speer,39,1,5.2,201,adults
3925,Eric Barnas,6,1,,75,kids
869,Thomas Riley,31,1,,193,adults
6917,Dennis Juarez,32,1,,,adults
4772,Richard Robbins,46,1,,,adults
6733,Laine Parisi,11,0,4.3,73,kids
1740,Anthony Wight,55,1,,200,adults
1432,Richard Golden,31,1,,,adults
2260,William Schneider,37,1,,,adults
7438,Moises Maymon,31,1,,,adults
5803,Lori Underwood,58,0,,,
5958,Kim Walker,25,0,,,adults
5971,Elenor Doucette,7,0,,74,kids
5829,Steve Green,50,1,5.7,206,adults
3790,Sara Mclure,45,0,,,
9042,Tom Arriola,25,1,,,adults
314,Frank Buck,52,1,,199,adults
8400,Antonio Knutson,7,1,4.1,72,kids
8925,Harrison Peterson,51,1,5.8,,adults
9343,David Pullis,32,1,,,adults
9370,Candy Gallardo,24,0,,,adults
7045,Mary Galarza,44,0,,,adults
5902,Pamela Hernandez,38,0,5.2,167,
4222,Jessica Anderson,51,0,4.8,169,
2872,Christopher Rose,24,1,,189,adults
9510,Noel Burnham,69,0,,,
8065,Edith Knight,31,0,5.8,,
2007,Kelly Dye,32,0,5.6,,
4605,Dennis Forgey,12,1,4.7,71,kids
7884,Joseph Pack,47,1,6.3,203,adults
6794,Felicita Plummer,27,0,4.7,,
563,Benjamin Williams,12,1,4.5,70,kids
2158,Stephanie Thomas,49,0,,175,
1829,Jean Thompson,23,0,5.2,,adults
1050,Mike Witter,36,1,5,192,adults
2429,Savanna Caulfield,52,0,,164,
2803,Laura Kaye,63,0,6.1,177,
4825,Leon Kitchel,35,1,,,adults
8327,Samuel Vice,36,1,,,adults
6858,Sarah Chauncey,45,0,5,167,
2055,Ray Ramos,12,1,4.5,77,kids
6588,Beverly Stubbendeck,53,0,4.3,,
7064,Ethel Zuehlke,27,0,4.5,,
5901,Rachel Castaneda,22,0,,175,
2562,Curtis Evans,17,1,,150,youth
9755,Charles Knudsen,31,1,5.8,,adults
5348,Wayne Davis,39,1,,,adults
4795,Lloyd Balson,54,1,6.1,,adults
4004,Jessica Russell,52,0,5.6,,
7158,Bessie Drake,14,0,,151,youth
771,Tricia Bourque,24,0,,,
788,Charles Basey,31,1,,,adults
7842,Kecia Negron,8,0,,68,kids
2151,Walter Hunn,31,1,,,adults
402,Laverne Garnick,20,0,4.8,,
4429,Tiffany Gerena,44,0,,175,
8224,Buster Piller,29,1,,196,adults
9255,John Brown,64,1,,,adults
8575,Eugene Saccucci,31,1,6.4,,adults
8270,Nettie Graham,41,0,4.8,,
1049,Jack Brown,50,1,,,adults
7825,Booker Lopez,66,1,,204,adults
4962,Teresa Allison,53,0,,166,
1367,Barbara Rafter,63,0,,170,adults
8357,Danielle Gentile,48,0,5.7,,
3921,Laura Storie,39,0,4.8,,
3221,Anthony Rawdon,47,1,,,adults
5421,Mamie Lee,38,0,,164,adults
1812,Rick Dillion,9,1,5.6,79,kids
6746,Russell Ayres,13,1,,138,youth
7498,Don Martin,43,1,,,adults
2296,Sarah Swingle,36,0,,166,
6948,Patricia Carr,33,0,,163,
4588,Cory Fannin,29,1,,,adults
2871,Arthur Chen,55,1,,,adults
696,Diane Daniell,33,0,,171,
154,Christopher Young,31,1,,195,adults
1060,Solomon Scalf,45,1,5.4,,adults
5689,Michael Donovan,34,1,,,adults
6,John Steinharter,25,1,,,adults
1303,Sally Wiseman,9,0,4.3,74,kids
4493,Jean Lawton,28,0,,,
6748,Kent Alvidrez,53,1,,201,adults
1993,Margaret Sheng,31,0,5.9,,
8001,Billy Patterson,27,1,,,adults
9813,Reginald Carroll,56,1,,,adults
1476,Paul Ching,25,1,,,adults
4904,Phyllis Meade,60,0,,,
9939,Patricia Hassard,36,0,4.8,170,
8701,Matthew Elmore,44,1,,193,adults
3264,Curt Mcclain,54,1,,201,adults
6021,Robert Sanders,54,1,,,adults
4153,Lorraine Mcvey,50,0,,,adults
299,Phyllis Nunn,68,0,,,
7997,Steven Baker,46,1,,,adults
861,Margarito Alexander,19,1,6.3,199,adults
2899,Marc Calbert,39,1,,192,adults
6088,Carol Cintron,25,0,,,adults
8030,Arthur Stout,8,1,4.9,72,kids
3271,Amanda Ortiz,26,0,,,
3599,William Aponte,40,1,5.4,202,adults
4979,Patricia Hopkins,40,0,4.9,,
8788,Maggie Brown,58,0,,,
8849,William Cargile,34,1,,,adults
9644,Loren Berg,64,1,5.3,,adults
8534,Katherine Myer,33,0,4.6,,
8343,Madlyn Solarzano,35,0,,159,
5030,Florence Smith,48,0,4.5,170,
2766,Arlyne Seavey,23,0,,,
7172,Monica Mcclure,45,0,5.5,,
6565,David Roney,40,1,5.2,,adults
4920,Mark Cochran,23,1,5.9,,adults
3213,Beverly Torres,18,0,,,
2561,Kristen Rayl,6,0,5.3,75,kids
9723,Belinda Angelilli,55,0,,163,
3312,Edwin Wier,43,1,,196,adults
8941,John Williams,28,1,,201,adults
6461,Harry Deangelo,7,1,4,73,kids
6756,Jimmy Collier,6,1,,71,kids
431,James Lott,50,1,,,adults
21,Sean Michels,50,1,4.5,,adults
41,Tony Smith,20,1,,,adults
2492,Carrie Lund,29,0,,,
9453,John Antrikin,55,1,6.3,,adults
7002,Lena Douglas,33,0,5.5,166,adults
7242,William Legette,27,1,,,adults
6114,Jody Bryson,51,1,,,adults
9483,Winston Harrell,27,1,5.6,,adults
4848,Lester Delbosque,36,1,,202,adults
3856,Carlos Parrish,48,1,6.4,,adults
9502,Christopher Perez,41,1,5.5,,adults
202,Pamela Jackson,11,0,4,76,kids
6903,Brian Duff,35,1,,,adults
2691,James Malcomb,46,1,,,adults
7163,Mary Mullins,65,0,,165,
2840,Clayton Martin,37,1,,,adults
1295,Robert Leith,18,1,6.1,,adults
5262,Janice King,26,0,,172,
4311,Sheldon Spencer,51,1,,201,adults
7590,Roberto Harvard,10,1,,64,kids
9491,Kristen Pratt,55,0,,,
4486,Robert Bailey,40,1,,,adults
4976,Brenda Shaeffer,46,0,,,
371,John Hill,41,1,,,adults
4900,Brandon Wade,63,1,,,adults
6908,Danny Carroll,48,1,,201,adults
2226,Donnie Rodriguez,45,1,,,adults
3284,Paul Dunlap,30,1,,,adults
8015,Beatrice Smith,13,0,,144,youth
7739,Gregory Smith,32,1,,203,adults
4299,Ruthie Riley,31,0,5.6,,adults
9651,Cynthia Haywood,29,0,,,
6555,Jane Freidman,36,0,5.7,175,
4562,William Vincent,41,1,5.2,,adults
3904,Lisa Welsh,25,0,6.1,172,
1215,Earl Camp,44,1,,191,adults
2098,Douglas Allyn,8,1,4.5,75,kids
6929,Theodore Wardinsky,35,1,,191,adults
9049,Jamie Ellis,46,0,4.9,,
5156,Matthew Harkness,50,1,,,adults
